image_id,original_query,batch_idx,target_probability,result_rank,is_best_result,full_result_query,predicted_object,bbox_id,predicted_bbox,probability,log_probability,loss,ground_truth_object,ground_truth_bbox_id,is_correct_object,total_results_count,new_vocab_count,new_vocab_items,error
2325937,",(,(,(,(target(X),type(X,~jacket)),expression(~hasAttribute,X,~dark)),expression(~leftOf,X,~person)),expression(~hasPosition,X,~left))",71,1.0,1,True,,NONE,,,0.0,-inf,inf,,,,1,3,hangingOff;hangingOn;heels,
2395363,",(,(,(,(,(,(target(X),type(X,~floor)),expression(~hasAttribute,X,~wood)),expression(~leftOf,X,~door)),expression(~hasAttribute,~door,~white)),expression(~rightOf,~door,~toilet)),expression(~hasAttribute,~toilet,~white))",72,1.0,1,True,,NONE,,,0.0,-inf,inf,,,,1,1,toiletSeat,
2362213,",(,(,(,(target(X),type(X,~fur)),expression(~hasAttribute,X,~white)),expression(~of,X,~cat)),expression(~sniffing,~cat,~blanket))",73,1.0,1,True,",(,(,(,(target(~fur),type(~fur,~fur)),expression(~hasAttribute,~fur,~white)),expression(~of,~fur,~cat)),expression(~sniffing,~cat,~blanket))",fur,bbox3,"[124, 148, 246, 95]",1.0,0.0,-0.0,fur,bbox3,True,10,2,sittingIn;sniffing,
2362213,",(,(,(,(target(X),type(X,~fur)),expression(~hasAttribute,X,~white)),expression(~of,X,~cat)),expression(~sniffing,~cat,~blanket))",73,1.0,2,False,",(,(,(,(target(~green),type(~green,~fur)),expression(~hasAttribute,~green,~white)),expression(~of,~green,~cat)),expression(~sniffing,~cat,~blanket))",green,att2,attribute,0.00019910847032135817,-8.521660804748535,8.521660804748535,fur,bbox3,False,10,2,sittingIn;sniffing,
2362213,",(,(,(,(target(X),type(X,~fur)),expression(~hasAttribute,X,~white)),expression(~of,X,~cat)),expression(~sniffing,~cat,~blanket))",73,1.0,3,False,",(,(,(,(target(~eye),type(~eye,~fur)),expression(~hasAttribute,~eye,~white)),expression(~of,~eye,~cat)),expression(~sniffing,~cat,~blanket))",eye,bbox1,"[119, 180, 16, 21]",0.00019838405228231432,-8.52530574798584,8.52530574798584,fur,bbox3,False,10,2,sittingIn;sniffing,
2362213,",(,(,(,(target(X),type(X,~fur)),expression(~hasAttribute,X,~white)),expression(~of,X,~cat)),expression(~sniffing,~cat,~blanket))",73,1.0,4,False,",(,(,(,(target(~window),type(~window,~fur)),expression(~hasAttribute,~window,~white)),expression(~of,~window,~cat)),expression(~sniffing,~cat,~blanket))",window,bbox4,"[0, 0, 498, 175]",4.093425636438003e-05,-10.103543281555176,10.103543281555176,fur,bbox3,False,10,2,sittingIn;sniffing,
2362213,",(,(,(,(target(X),type(X,~fur)),expression(~hasAttribute,X,~white)),expression(~of,X,~cat)),expression(~sniffing,~cat,~blanket))",73,1.0,5,False,",(,(,(,(target(~car),type(~car,~fur)),expression(~hasAttribute,~car,~white)),expression(~of,~car,~cat)),expression(~sniffing,~cat,~blanket))",car,bbox5,"[0, 2, 497, 328]",1.9886394787386605e-05,-10.825474739074707,10.825474739074707,fur,bbox3,False,10,2,sittingIn;sniffing,
2362213,",(,(,(,(target(X),type(X,~fur)),expression(~hasAttribute,X,~white)),expression(~of,X,~cat)),expression(~sniffing,~cat,~blanket))",73,1.0,6,False,",(,(,(,(target(~blanket),type(~blanket,~fur)),expression(~hasAttribute,~blanket,~white)),expression(~of,~blanket,~cat)),expression(~sniffing,~cat,~blanket))",blanket,bbox9,"[0, 193, 499, 109]",3.838809144219217e-06,-12.470348358154297,12.470348358154297,fur,bbox3,False,10,2,sittingIn;sniffing,
2362213,",(,(,(,(target(X),type(X,~fur)),expression(~hasAttribute,X,~white)),expression(~of,X,~cat)),expression(~sniffing,~cat,~blanket))",73,1.0,7,False,",(,(,(,(target(~leaves),type(~leaves,~fur)),expression(~hasAttribute,~leaves,~white)),expression(~of,~leaves,~cat)),expression(~sniffing,~cat,~blanket))",leaves,bbox6,"[46, 0, 13, 12]",3.1033505078886485e-06,-12.683028221130371,12.683028221130371,fur,bbox3,False,10,2,sittingIn;sniffing,
2362213,",(,(,(,(target(X),type(X,~fur)),expression(~hasAttribute,X,~white)),expression(~of,X,~cat)),expression(~sniffing,~cat,~blanket))",73,1.0,8,False,",(,(,(,(target(~white),type(~white,~fur)),expression(~hasAttribute,~white,~white)),expression(~of,~white,~cat)),expression(~sniffing,~cat,~blanket))",white,att1,attribute,1.5229457847766664e-06,-13.394864082336426,13.394864082336426,fur,bbox3,False,10,2,sittingIn;sniffing,
2362213,",(,(,(,(target(X),type(X,~fur)),expression(~hasAttribute,X,~white)),expression(~of,X,~cat)),expression(~sniffing,~cat,~blanket))",73,1.0,9,False,",(,(,(,(target(~tree),type(~tree,~fur)),expression(~hasAttribute,~tree,~white)),expression(~of,~tree,~cat)),expression(~sniffing,~cat,~blanket))",tree,bbox7,"[0, 0, 119, 122]",6.447623479527237e-07,-14.25438404083252,14.25438404083252,fur,bbox3,False,10,2,sittingIn;sniffing,
2362213,",(,(,(,(target(X),type(X,~fur)),expression(~hasAttribute,X,~white)),expression(~of,X,~cat)),expression(~sniffing,~cat,~blanket))",73,1.0,10,False,",(,(,(,(target(~ear),type(~ear,~fur)),expression(~hasAttribute,~ear,~white)),expression(~of,~ear,~cat)),expression(~sniffing,~cat,~blanket))",ear,bbox8,"[113, 94, 46, 46]",2.2275718960117791e-07,-15.317183494567871,15.317183494567871,fur,bbox3,False,10,2,sittingIn;sniffing,
2317144,",(,(,(target(X),type(X,~building)),expression(~hasAttribute,X,~beige)),expression(~rightOf,X,~flag))",74,1.0,1,True,",(,(,(target(~building),type(~building,~building)),expression(~hasAttribute,~building,~beige)),expression(~rightOf,~building,~flag))",building,bbox10,"[0, 0, 124, 448]",0.0015951799644731929,-6.440768718719482,6.440768718719482,building,bbox14,True,1,0,,
2338407,",(,(,(target(X),type(X,~bag)),expression(~hasAttribute,X,~black)),expression(~on,X,~luggage))",75,1.0,1,True,",(,(,(target(~bag),type(~bag,~bag)),expression(~hasAttribute,~bag,~black)),expression(~on,~bag,~luggage))",bag,bbox2,"[196, 81, 133, 141]",1.0,0.0,-0.0,bag,bbox3,True,1,0,,
2343710,",(,(,(target(X),type(X,~building)),expression(~hasAttribute,X,~white)),expression(~leftOf,X,~poster))",76,1.0,1,True,",(,(,(target(~building),type(~building,~building)),expression(~hasAttribute,~building,~white)),expression(~leftOf,~building,~poster))",building,bbox15,"[62, 0, 427, 288]",0.005982800894698308,-5.118866443634033,5.118866443634033,building,bbox17,True,2,0,,
2343710,",(,(,(target(X),type(X,~building)),expression(~hasAttribute,X,~white)),expression(~leftOf,X,~poster))",76,1.0,2,False,",(,(,(target(~large),type(~large,~building)),expression(~hasAttribute,~large,~white)),expression(~leftOf,~large,~poster))",large,att3,attribute,8.664170745076938e-05,-9.353729248046875,9.353729248046875,building,bbox17,False,2,0,,
1159398,",(,(,(,(,(target(X),type(X,~pant)),expression(~hasPosition,X,~left)),expression(~hasAttribute,X,~black)),expression(~leftOf,X,~dirt)),expression(~hasAttribute,~dirt,~brown))",77,1.0,1,True,,NONE,,,0.0,-inf,inf,,,,1,0,,
2368685,",(,(,(target(X),type(X,~boot)),expression(~hasAttribute,X,~black)),expression(~leftOf,X,~pole))",78,1.0,1,True,",(,(,(target(~boots),type(~boots,~boot)),expression(~hasAttribute,~boots,~black)),expression(~leftOf,~boots,~pole))",boots,bbox10,"[158, 332, 110, 107]",3.880416659282283e-06,-12.45956802368164,12.45956802368164,boots,bbox10,True,8,0,,
2368685,",(,(,(target(X),type(X,~boot)),expression(~hasAttribute,X,~black)),expression(~leftOf,X,~pole))",78,1.0,2,False,",(,(,(target(~pole),type(~pole,~boot)),expression(~hasAttribute,~pole,~black)),expression(~leftOf,~pole,~pole))",pole,bbox11,"[263, 188, 29, 265]",4.5842047260584256e-07,-14.595479011535645,14.595479011535645,boots,bbox10,False,8,0,,
2368685,",(,(,(target(X),type(X,~boot)),expression(~hasAttribute,X,~black)),expression(~leftOf,X,~pole))",78,1.0,3,False,",(,(,(target(~hair),type(~hair,~boot)),expression(~hasAttribute,~hair,~black)),expression(~leftOf,~hair,~pole))",hair,bbox4,"[186, 13, 61, 33]",2.076346041344973e-08,-17.69007110595703,17.69007110595703,boots,bbox10,False,8,0,,
2368685,",(,(,(target(X),type(X,~boot)),expression(~hasAttribute,X,~black)),expression(~leftOf,X,~pole))",78,1.0,4,False,",(,(,(target(~blond),type(~blond,~boot)),expression(~hasAttribute,~blond,~black)),expression(~leftOf,~blond,~pole))",blond,att3,attribute,1.6335643775973825e-08,-17.929916381835938,17.929916381835938,boots,bbox10,False,8,0,,
2368685,",(,(,(target(X),type(X,~boot)),expression(~hasAttribute,X,~black)),expression(~leftOf,X,~pole))",78,1.0,5,False,",(,(,(target(~man),type(~man,~boot)),expression(~hasAttribute,~man,~black)),expression(~leftOf,~man,~pole))",man,bbox7,"[121, 7, 165, 439]",8.29467027299921e-09,-18.60765266418457,18.60765266418457,boots,bbox10,False,8,0,,
2368685,",(,(,(target(X),type(X,~boot)),expression(~hasAttribute,X,~black)),expression(~leftOf,X,~pole))",78,1.0,6,False,",(,(,(target(~red),type(~red,~boot)),expression(~hasAttribute,~red,~black)),expression(~leftOf,~red,~pole))",red,att1,attribute,6.356857959717017e-09,-18.87373161315918,18.87373161315918,boots,bbox10,False,8,0,,
2368685,",(,(,(target(X),type(X,~boot)),expression(~hasAttribute,X,~black)),expression(~leftOf,X,~pole))",78,1.0,7,False,",(,(,(target(~hand),type(~hand,~boot)),expression(~hasAttribute,~hand,~black)),expression(~leftOf,~hand,~pole))",hand,bbox8,"[256, 177, 29, 30]",5.941301704256763e-09,-18.94133758544922,18.94133758544922,boots,bbox10,False,8,0,,
2368685,",(,(,(target(X),type(X,~boot)),expression(~hasAttribute,X,~black)),expression(~leftOf,X,~pole))",78,1.0,8,False,",(,(,(target(~black),type(~black,~boot)),expression(~hasAttribute,~black,~black)),expression(~leftOf,~black,~pole))",black,att2,attribute,5.939001726414149e-09,-18.94172477722168,18.94172477722168,boots,bbox10,False,8,0,,
2415921,",(,(,(,(,(target(X),type(X,~pole)),expression(~hasAttribute,X,~black)),expression(~rightOf,X,~person)),expression(~near,X,~bicycle)),expression(~hasAttribute,~bicycle,~black))",79,1.0,1,True,",(,(,(,(,(target(~pole),type(~pole,~pole)),expression(~hasAttribute,~pole,~black)),expression(~rightOf,~pole,~person)),expression(~near,~pole,~bicycle)),expression(~hasAttribute,~bicycle,~black))",pole,bbox3,"[195, 121, 83, 126]",0.0008855905326017701,-7.0292558670043945,7.0292558670043945,pole,bbox3,True,1,2,parkedInFrontOf;sneakers,
2412131,",(,(,(,(target(X),type(X,~sand)),expression(~hasAttribute,X,~brown)),expression(~near,X,~water)),expression(~hasAttribute,~water,~blue))",80,1.0,1,True,",(,(,(,(target(~sand),type(~sand,~sand)),expression(~hasAttribute,~sand,~brown)),expression(~near,~sand,~water)),expression(~hasAttribute,~water,~blue))",sand,bbox10,"[0, 210, 500, 123]",1.0,0.0,-0.0,sand,bbox10,True,3,0,,
2412131,",(,(,(,(target(X),type(X,~sand)),expression(~hasAttribute,X,~brown)),expression(~near,X,~water)),expression(~hasAttribute,~water,~blue))",80,1.0,2,False,",(,(,(,(target(~sandy),type(~sandy,~sand)),expression(~hasAttribute,~sandy,~brown)),expression(~near,~sandy,~water)),expression(~hasAttribute,~water,~blue))",sandy,att3,attribute,0.5362513049759682,-0.6231523752212524,0.6231523752212524,sand,bbox10,False,3,0,,
2412131,",(,(,(,(target(X),type(X,~sand)),expression(~hasAttribute,X,~brown)),expression(~near,X,~water)),expression(~hasAttribute,~water,~blue))",80,1.0,3,False,",(,(,(,(target(~wet),type(~wet,~sand)),expression(~hasAttribute,~wet,~brown)),expression(~near,~wet,~water)),expression(~hasAttribute,~water,~blue))",wet,att9,attribute,0.16881869529989632,-1.7789299488067627,1.7789299488067627,sand,bbox10,False,3,0,,
2401586,",(,(,(,(,(target(X),type(X,~rug)),expression(~hasAttribute,X,~colorful)),expression(~leftOf,X,~counter)),expression(~hasAttribute,~counter,~gray)),expression(~on,X,~floor))",81,1.0,1,True,",(,(,(,(,(target(~rug),type(~rug,~rug)),expression(~hasAttribute,~rug,~colorful)),expression(~leftOf,~rug,~counter)),expression(~hasAttribute,~counter,~gray)),expression(~on,~rug,~floor))",rug,bbox17,"[197, 299, 144, 75]",0.0020701162603109086,-6.180150508880615,6.180150508880615,rug,bbox17,True,1,2,doors;tiles,
2354378,",(,(,(,(target(X),type(X,~cabinet)),expression(~hasAttribute,X,~brown)),expression(~leftOf,X,~hand)),expression(~rightOf,~hand,~door))",82,1.0,1,True,,NONE,,,0.0,-inf,inf,,,,1,1,hairbrush,
2387110,",(,(,(,(,(target(X),type(X,~building)),expression(~hasAttribute,X,~tan)),expression(~behind,X,~clock)),expression(~above,~clock,~statue)),expression(~hasAttribute,~statue,~brass))",83,1.0,1,True,",(,(,(,(,(target(~building),type(~building,~building)),expression(~hasAttribute,~building,~tan)),expression(~behind,~building,~clock)),expression(~above,~clock,~statue)),expression(~hasAttribute,~statue,~brass))",building,bbox10,"[0, 0, 266, 499]",1.0,0.0,-0.0,building,bbox10,True,1,2,lightBulb;arched,
2375515,",(,(,(,(target(X),type(X,~airplane)),expression(~hasAttribute,X,~small)),expression(~on,X,~ground)),expression(~hasAttribute,~ground,~rocky))",84,1.0,1,True,",(,(,(,(target(~airplane),type(~airplane,~airplane)),expression(~hasAttribute,~airplane,~small)),expression(~on,~airplane,~ground)),expression(~hasAttribute,~ground,~rocky))",airplane,bbox10,"[148, 204, 264, 77]",0.927763301131843,-0.07497864216566086,0.07497864216566086,airplane,bbox10,True,7,0,,
2375515,",(,(,(,(target(X),type(X,~airplane)),expression(~hasAttribute,X,~small)),expression(~on,X,~ground)),expression(~hasAttribute,~ground,~rocky))",84,1.0,2,False,",(,(,(,(target(~suit),type(~suit,~airplane)),expression(~hasAttribute,~suit,~small)),expression(~on,~suit,~ground)),expression(~hasAttribute,~ground,~rocky))",suit,bbox4,"[349, 240, 22, 31]",0.0002142986094410846,-8.448140144348145,8.448140144348145,airplane,bbox10,False,7,0,,
2375515,",(,(,(,(target(X),type(X,~airplane)),expression(~hasAttribute,X,~small)),expression(~on,X,~ground)),expression(~hasAttribute,~ground,~rocky))",84,1.0,3,False,",(,(,(,(target(~rocky),type(~rocky,~airplane)),expression(~hasAttribute,~rocky,~small)),expression(~on,~rocky,~ground)),expression(~hasAttribute,~ground,~rocky))",rocky,att4,attribute,0.00012702295130963783,-8.971142768859863,8.971142768859863,airplane,bbox10,False,7,0,,
2375515,",(,(,(,(target(X),type(X,~airplane)),expression(~hasAttribute,X,~small)),expression(~on,X,~ground)),expression(~hasAttribute,~ground,~rocky))",84,1.0,4,False,",(,(,(,(target(~foggy),type(~foggy,~airplane)),expression(~hasAttribute,~foggy,~small)),expression(~on,~foggy,~ground)),expression(~hasAttribute,~ground,~rocky))",foggy,att3,attribute,5.274581471369707e-05,-9.85002613067627,9.85002613067627,airplane,bbox10,False,7,0,,
2375515,",(,(,(,(target(X),type(X,~airplane)),expression(~hasAttribute,X,~small)),expression(~on,X,~ground)),expression(~hasAttribute,~ground,~rocky))",84,1.0,5,False,",(,(,(,(target(~hat),type(~hat,~airplane)),expression(~hasAttribute,~hat,~small)),expression(~on,~hat,~ground)),expression(~hasAttribute,~ground,~rocky))",hat,bbox5,"[354, 232, 9, 6]",3.420178614136339e-05,-10.283232688903809,10.283232688903809,airplane,bbox10,False,7,0,,
2375515,",(,(,(,(target(X),type(X,~airplane)),expression(~hasAttribute,X,~small)),expression(~on,X,~ground)),expression(~hasAttribute,~ground,~rocky))",84,1.0,6,False,",(,(,(,(target(~cloudy),type(~cloudy,~airplane)),expression(~hasAttribute,~cloudy,~small)),expression(~on,~cloudy,~ground)),expression(~hasAttribute,~ground,~rocky))",cloudy,att2,attribute,2.9696017728231225e-05,-10.424497604370117,10.424497604370117,airplane,bbox10,False,7,0,,
2375515,",(,(,(,(target(X),type(X,~airplane)),expression(~hasAttribute,X,~small)),expression(~on,X,~ground)),expression(~hasAttribute,~ground,~rocky))",84,1.0,7,False,",(,(,(,(target(~sky),type(~sky,~airplane)),expression(~hasAttribute,~sky,~small)),expression(~on,~sky,~ground)),expression(~hasAttribute,~ground,~rocky))",sky,bbox9,"[1, 1, 499, 219]",2.6772500454831683e-05,-10.528135299682617,10.528135299682617,airplane,bbox10,False,7,0,,
2387359,",(,(,(,(,(,(target(X),type(X,~shirt)),expression(~hasAttribute,X,~black)),expression(~leftOf,X,~table)),expression(~hasAttribute,~table,~high)),expression(~rightOf,~table,~sweater)),expression(~hasAttribute,~sweater,~orange))",85,1.0,1,True,,NONE,,,0.0,-inf,inf,,,,1,2,wineBottles;women,
2340858,",(,(,(,(target(X),type(X,~bus)),expression(~nextTo,X,~house)),expression(~on,X,~road)),expression(~hasAttribute,~road,~gray))",86,1.0,1,True,",(,(,(,(target(~bus),type(~bus,~bus)),expression(~nextTo,~bus,~house)),expression(~on,~bus,~road)),expression(~hasAttribute,~road,~gray))",bus,bbox15,"[0, 106, 500, 232]",0.8076314732804356,-0.2136494219303131,0.2136494219303131,bus,bbox15,True,2,0,,
2340858,",(,(,(,(target(X),type(X,~bus)),expression(~nextTo,X,~house)),expression(~on,X,~road)),expression(~hasAttribute,~road,~gray))",86,1.0,2,False,",(,(,(,(target(~wheel),type(~wheel,~bus)),expression(~nextTo,~wheel,~house)),expression(~on,~wheel,~road)),expression(~hasAttribute,~road,~gray))",wheel,bbox18,"[440, 274, 59, 56]",0.5730249643328941,-0.5568259954452515,0.5568259954452515,bus,bbox15,False,2,0,,
2705,",(,(,(,(target(X),type(X,~building)),expression(~hasAttribute,X,~tan)),expression(~leftOf,X,~leaf)),expression(~hasAttribute,~leaf,~green))",87,1.0,1,True,,NONE,,,0.0,-inf,inf,,,,1,0,,
2385866,",(,(,(,(,(target(X),type(X,~keyboard)),expression(~hasAttribute,X,~black)),expression(~inFrontOf,X,~monitor)),expression(~on,X,~desk)),expression(~hasAttribute,~desk,~white))",88,1.0,1,True,",(,(,(,(,(target(~keyboard),type(~keyboard,~keyboard)),expression(~hasAttribute,~keyboard,~black)),expression(~inFrontOf,~keyboard,~monitor)),expression(~on,~keyboard,~desk)),expression(~hasAttribute,~desk,~white))",keyboard,bbox12,"[38, 262, 208, 58]",1.0,0.0,-0.0,keyboard,bbox12,True,3,2,computerMouse;computers,
2385866,",(,(,(,(,(target(X),type(X,~keyboard)),expression(~hasAttribute,X,~black)),expression(~inFrontOf,X,~monitor)),expression(~on,X,~desk)),expression(~hasAttribute,~desk,~white))",88,1.0,2,False,",(,(,(,(,(target(~clock),type(~clock,~keyboard)),expression(~hasAttribute,~clock,~black)),expression(~inFrontOf,~clock,~monitor)),expression(~on,~clock,~desk)),expression(~hasAttribute,~desk,~white))",clock,bbox17,"[15, 86, 24, 18]",0.5985465692925142,-0.5132509469985962,0.5132509469985962,keyboard,bbox12,False,3,2,computerMouse;computers,
2385866,",(,(,(,(,(target(X),type(X,~keyboard)),expression(~hasAttribute,X,~black)),expression(~inFrontOf,X,~monitor)),expression(~on,X,~desk)),expression(~hasAttribute,~desk,~white))",88,1.0,3,False,",(,(,(,(,(target(~computer),type(~computer,~keyboard)),expression(~hasAttribute,~computer,~black)),expression(~inFrontOf,~computer,~monitor)),expression(~on,~computer,~desk)),expression(~hasAttribute,~desk,~white))",computer,bbox1,"[1, 104, 171, 183]",0.49871339226251293,-0.6957237124443054,0.6957237124443054,keyboard,bbox12,False,3,2,computerMouse;computers,
1159566,",(,(,(target(X),type(X,~window)),expression(~hasAttribute,X,~large)),expression(~rightOf,X,~wall))",89,1.0,1,True,",(,(,(target(~window),type(~window,~window)),expression(~hasAttribute,~window,~large)),expression(~rightOf,~window,~wall))",window,bbox2,"[395, 0, 241, 250]",0.004794751839703141,-5.340233325958252,5.340233325958252,window,bbox2,True,3,0,,
1159566,",(,(,(target(X),type(X,~window)),expression(~hasAttribute,X,~large)),expression(~rightOf,X,~wall))",89,1.0,2,False,",(,(,(target(~wall),type(~wall,~window)),expression(~hasAttribute,~wall,~large)),expression(~rightOf,~wall,~wall))",wall,bbox3,"[0, 0, 402, 345]",0.0046423049081535635,-5.372544288635254,5.372544288635254,window,bbox2,False,3,0,,
1159566,",(,(,(target(X),type(X,~window)),expression(~hasAttribute,X,~large)),expression(~rightOf,X,~wall))",89,1.0,3,False,",(,(,(target(~floor),type(~floor,~window)),expression(~hasAttribute,~floor,~large)),expression(~rightOf,~floor,~wall))",floor,bbox6,"[575, 310, 447, 453]",0.004413746824806927,-5.423031330108643,5.423031330108643,window,bbox2,False,3,0,,
2412845,",(,(,(target(X),type(X,~kite)),expression(~hasAttribute,X,~pink)),expression(~in,X,~air))",90,1.0,1,True,",(,(,(target(~kite),type(~kite,~kite)),expression(~hasAttribute,~kite,~pink)),expression(~in,~kite,~air))",kite,bbox13,"[0, 132, 48, 114]",1.0,0.0,-0.0,kite,bbox22,True,1,3,flags;clothes;curly,
838,",(,(,(,(,(,(target(X),type(X,~building)),expression(~hasAttribute,X,~beige)),expression(~near,X,~car)),expression(~hasAttribute,~car,~white)),expression(~under,X,~sky)),expression(~hasAttribute,~sky,~sunny))",91,1.0,1,True,",(,(,(,(,(,(target(~building),type(~building,~building)),expression(~hasAttribute,~building,~beige)),expression(~near,~building,~car)),expression(~hasAttribute,~car,~white)),expression(~under,~building,~sky)),expression(~hasAttribute,~sky,~sunny))",building,bbox1,"[0, 181, 572, 152]",0.2657397400008036,-1.3252378702163696,1.3252378702163696,building,bbox1,True,2,0,,
838,",(,(,(,(,(,(target(X),type(X,~building)),expression(~hasAttribute,X,~beige)),expression(~near,X,~car)),expression(~hasAttribute,~car,~white)),expression(~under,X,~sky)),expression(~hasAttribute,~sky,~sunny))",91,1.0,2,False,",(,(,(,(,(,(target(~large),type(~large,~building)),expression(~hasAttribute,~large,~beige)),expression(~near,~large,~car)),expression(~hasAttribute,~car,~white)),expression(~under,~large,~sky)),expression(~hasAttribute,~sky,~sunny))",large,att1,attribute,0.005890293325501833,-5.134449481964111,5.134449481964111,building,bbox1,False,2,0,,
2348601,",(,(,(,(,(target(X),type(X,~hair)),expression(~hasAttribute,X,~blond)),expression(~leftOf,X,~pillow)),expression(~hasAttribute,~pillow,~black)),expression(~on,~pillow,~bed))",92,1.0,1,True,",(,(,(,(,(target(~hair),type(~hair,~hair)),expression(~hasAttribute,~hair,~blond)),expression(~leftOf,~hair,~pillow)),expression(~hasAttribute,~pillow,~black)),expression(~on,~pillow,~bed))",hair,bbox17,"[280, 76, 94, 112]",0.005967543521942283,-5.121419906616211,5.121419906616211,hair,bbox17,True,1,3,appleLogo;tankTop;books,
2348601,",(,(,(,(,(target(X),type(X,~hair)),expression(~hasAttribute,X,~tied)),expression(~rightOf,X,~curtain)),expression(~leftOf,X,~pillow)),expression(~hasAttribute,~pillow,~white))",93,1.0,1,True,,NONE,,,0.0,-inf,inf,,,,1,0,,
2348601,",(,(,(,(,(target(X),type(X,~comforter)),expression(~hasAttribute,X,~white)),expression(~on,X,~bed)),expression(~leftOf,X,~sheet)),expression(~hasAttribute,~sheet,~white))",94,1.0,1,True,,NONE,,,0.0,-inf,inf,,,,1,0,,
2348606,",(,(,(,(target(X),type(X,~shirt)),expression(~hasPosition,X,~left)),expression(~hasAttribute,X,~black)),expression(~rightOf,X,~counter))",95,1.0,1,True,,NONE,,,0.0,-inf,inf,,,,1,6,magnets;paperTowel;pizzaPan;towels;bags;breadBox,
2354146,",(,(,(,(,(,(target(X),type(X,~bush)),expression(~hasAttribute,X,~green)),expression(~inFrontOf,X,~tower)),expression(~hasAttribute,~tower,~brick)),expression(~leftOf,X,~tree)),expression(~hasAttribute,~tree,~green))",96,1.0,1,True,,NONE,,,0.0,-inf,inf,,,,1,0,,
2354416,",(,(,(,(,(,(target(X),type(X,~tree)),expression(~hasAttribute,X,~large)),expression(~rightOf,X,~coat)),expression(~hasAttribute,~coat,~red)),expression(~leftOf,X,~tree)),expression(~hasAttribute,~tree,~tall))",97,1.0,1,True,,NONE,,,0.0,-inf,inf,,,,1,0,,
2379616,",(,(,(target(X),type(X,~car)),expression(~hasAttribute,X,~dark)),expression(~on,X,~road))",98,1.0,1,True,",(,(,(target(~car),type(~car,~car)),expression(~hasAttribute,~car,~dark)),expression(~on,~car,~road))",car,bbox9,"[289, 104, 211, 149]",0.8772698162339956,-0.13094067573547363,0.13094067573547363,car,bbox9,True,5,2,trafficLights;darkColored,
2379616,",(,(,(target(X),type(X,~car)),expression(~hasAttribute,X,~dark)),expression(~on,X,~road))",98,1.0,2,False,",(,(,(target(~people),type(~people,~car)),expression(~hasAttribute,~people,~dark)),expression(~on,~people,~road))",people,bbox13,"[13, 127, 110, 58]",0.04498741565681819,-3.101372480392456,3.101372480392456,car,bbox9,False,5,2,trafficLights;darkColored,
2379616,",(,(,(target(X),type(X,~car)),expression(~hasAttribute,X,~dark)),expression(~on,X,~road))",98,1.0,3,False,",(,(,(target(~shirt),type(~shirt,~car)),expression(~hasAttribute,~shirt,~dark)),expression(~on,~shirt,~road))",shirt,bbox3,"[262, 123, 28, 36]",0.0012066385773459186,-6.719916820526123,6.719916820526123,car,bbox9,False,5,2,trafficLights;darkColored,
2379616,",(,(,(target(X),type(X,~car)),expression(~hasAttribute,X,~dark)),expression(~on,X,~road))",98,1.0,4,False,",(,(,(target(~van),type(~van,~car)),expression(~hasAttribute,~van,~dark)),expression(~on,~van,~road))",van,bbox1,"[297, 130, 45, 21]",0.0005093862436168676,-7.582304000854492,7.582304000854492,car,bbox9,False,5,2,trafficLights;darkColored,
2379616,",(,(,(target(X),type(X,~car)),expression(~hasAttribute,X,~dark)),expression(~on,X,~road))",98,1.0,5,False,",(,(,(target(~bike),type(~bike,~car)),expression(~hasAttribute,~bike,~dark)),expression(~on,~bike,~road))",bike,bbox14,"[214, 159, 81, 67]",0.0004964428235403811,-7.608042240142822,7.608042240142822,car,bbox9,False,5,2,trafficLights;darkColored,
2325622,",(,(,(,(target(X),type(X,~sidewalk)),expression(~hasAttribute,X,~brick)),expression(~nextTo,X,~road)),expression(~rightOf,X,~jean))",99,1.0,1,True,",(,(,(,(target(~sidewalk),type(~sidewalk,~sidewalk)),expression(~hasAttribute,~sidewalk,~brick)),expression(~nextTo,~sidewalk,~road)),expression(~rightOf,~sidewalk,~jean))",sidewalk,bbox5,"[260, 228, 141, 145]",0.002694790632933812,-5.9164347648620605,5.9164347648620605,sidewalk,bbox5,True,3,0,,
2325622,",(,(,(,(target(X),type(X,~sidewalk)),expression(~hasAttribute,X,~brick)),expression(~nextTo,X,~road)),expression(~rightOf,X,~jean))",99,1.0,2,False,",(,(,(,(target(~road),type(~road,~sidewalk)),expression(~hasAttribute,~road,~brick)),expression(~nextTo,~road,~road)),expression(~rightOf,~road,~jean))",road,bbox6,"[0, 145, 213, 116]",0.0024642002034054606,-6.005887985229492,6.005887985229492,sidewalk,bbox5,False,3,0,,
2325622,",(,(,(,(target(X),type(X,~sidewalk)),expression(~hasAttribute,X,~brick)),expression(~nextTo,X,~road)),expression(~rightOf,X,~jean))",99,1.0,3,False,",(,(,(,(target(~black),type(~black,~sidewalk)),expression(~hasAttribute,~black,~brick)),expression(~nextTo,~black,~road)),expression(~rightOf,~black,~jean))",black,att3,attribute,0.001993862816550161,-6.217681407928467,6.217681407928467,sidewalk,bbox5,False,3,0,,
2414912,",(,(,(,(,(target(X),type(X,~person)),expression(~hasAttribute,X,~smiling)),expression(~rightOf,X,~mirror)),expression(~wearing,X,~shirt)),expression(~hasAttribute,~shirt,~black))",100,1.0,1,True,,NONE,,,0.0,-inf,inf,,,,1,1,waitress,
